arc:arcane/vi/holding_everyone_together | Vi | the eldest child who became the family's protector | The oldest sibling, pushed into a parent's role too early, feels responsible for everyone's safety and everyone's mistakes. Angry at a world that seems rigged against her family and impatient with the adult who urges caution, she wants to fix everything herself, and has to learn what that burden costs her and the people she is shielding. | conflicts: control_vs_trust,duty_vs_desire | situations: responsibility_you_didnt_ask_for,caring_for_family,standing_up_to_authority,coming_of_age | tone: tragic
arc:game_of_thrones/sansa_stark/stepping_into_leadership | Sansa Stark | becoming a leader while family doubts you | A person who has learned hard lessons about power now helps run her family's affairs, but her sibling holds the title and doesn't always listen. Old family tensions resurface, a manipulative former mentor tries to divide them, and a powerful newcomer threatens the independence she fought for. She has to learn when to trust others and when to trust herself. | conflicts: control_vs_trust,loyalty_vs_ambition | situations: becoming_a_manager,sibling_rivalry,confidence_struggle,responsibility_you_didnt_ask_for | tone: hopeful
arc:game_of_thrones/arya_stark/list_of_names | Arya Stark | letting grief harden into a need for payback | After losing the people who kept them safe, a young person survives by becoming tough, watchful and angry, rehearsing every injustice done to them. The anger keeps them going, but it slowly starts to define them. The question becomes whether they can ever set it down and choose a life that is about more than settling scores. | conflicts: revenge_vs_forgiveness,holding_on_vs_letting_go | situations: grief_and_loss,coming_of_age,loneliness,identity_and_self_acceptance | tone: bittersweet
arc:game_of_thrones/arya_stark/becoming_no_one | Arya Stark | erasing yourself to be accepted by a demanding group | Someone with nowhere else to go joins a closed, demanding community that promises strength and purpose, but only if they give up their past, their name and everything that made them who they are. They try hard to fit in while secretly holding on to one piece of themselves. Eventually they must decide whether belonging is worth disappearing. | conflicts: belonging_vs_integrity,past_vs_future | situations: identity_and_self_acceptance,moving_somewhere_new,starting_over,finding_your_people | tone: hopeful
arc:game_of_thrones/arya_stark/the_other_sister | Arya Stark | the misfit sibling and the perfect one | A younger sibling who doesn't fit the family mould grows up next to one who fits it perfectly, and resents being measured against her. Years of hurt, misunderstanding and separate hardships pile up between them. When life throws them back together, they must decide whether they are rivals or each other's closest allies. | conflicts: fitting_in_vs_standing_out,self_vs_family_expectations | situations: sibling_rivalry,family_expectations,identity_and_self_acceptance,grief_and_loss | tone: hopeful
arc:game_of_thrones/theon_greyjoy/two_families | Theon Greyjoy | torn between the family that raised you and the one you were born to | Someone raised by a family that was never quite theirs goes back to their birth parent, desperate to be recognised and respected. The parent is cold and contemptuous of who they have become. To prove they belong, they turn on the people who actually cared for them, and every attempt to look strong makes things worse. | conflicts: loyalty_vs_ambition,self_vs_family_expectations | situations: difficult_parent,family_expectations,identity_and_self_acceptance,sibling_rivalry | tone: tragic
arc:game_of_thrones/theon_greyjoy/losing_his_name | Theon Greyjoy | losing yourself under an abuser's control | Someone falls under the control of a person who alternates cruelty with false kindness until they no longer trust their own mind. Their name, pride and sense of self are stripped away and replaced with the role the abuser assigns them. Slowly the question becomes whether any part of who they were survives, and what it would take to reclaim it. | conflicts: control_vs_trust,safety_vs_growth | situations: identity_and_self_acceptance,standing_up_to_authority,loneliness,redemption_after_mistakes | tone: hopeful
arc:game_of_thrones/theon_greyjoy/earning_forgiveness | Theon Greyjoy | rebuilding self-respect after doing harm and being harmed | A person who has both done terrible harm and survived terrible harm tries to find a way to live with themselves. Rather than asking for forgiveness, they try to be useful, backing someone more capable and slowly facing the people they wronged. The journey is about whether a person can be defined by what they do next rather than by what they did. | conflicts: past_vs_future,duty_vs_desire | situations: redemption_after_mistakes,confidence_struggle,starting_over,caring_for_family | tone: bittersweet
arc:game_of_thrones/brienne_of_tarth/proving_herself | Brienne of Tarth | earning respect where you were never meant to belong | Someone who has been mocked all their life for not fitting what people expect pours everything into a demanding path usually closed to people like them. They are fiercely capable, but awkward, guarded and quick to expect ridicule. Their story asks whether outside recognition matters, and what happens when it finally comes. | conflicts: fitting_in_vs_standing_out,belonging_vs_integrity | situations: identity_and_self_acceptance,finding_your_people,confidence_struggle | tone: hopeful
arc:game_of_thrones/brienne_of_tarth/keeping_the_promise | Brienne of Tarth | keeping a promise long after it stopped making sense | After failing to protect someone they loved, a person makes a solemn promise to someone else and builds their whole purpose around it. Circumstances change, the person they promised is no longer there, and the people they are meant to help don't even want them. They must work out whether faithfulness means sticking to the letter of a promise or to its spirit. | conflicts: duty_vs_desire,holding_on_vs_letting_go | situations: grief_and_loss,redemption_after_mistakes,unrequited_love,mentor_and_protege | tone: hopeful
arc:game_of_thrones/brienne_of_tarth/unlikely_bond | Brienne of Tarth | an enemy who becomes the one who truly sees you | Two people forced together dislike each other on sight: one proud and cutting, the other earnest and guarded. Hardship strips away their defences and they come to respect, protect and understand each other in a way no one else does. The bond becomes something neither can name, and one of them must decide whether it is enough when the other keeps being pulled back to their past. | conflicts: independence_vs_connection,holding_on_vs_letting_go | situations: falling_for_someone_unexpected,breakup | tone: bittersweet
